CharacterId,Name,Author,Width,Height
643,Etna,Stupa,46.0,73.0
644,Etrigan,Wucash,155.0,104.0
645,Evil Ash,Xxxxxgodvictorxxxxx,97.0,236.0
646,Dark ash,Xxxxxgodvictorxxxxx,97.0,236.0
647,Evil homer,Warner & reu,100.0,124.0
648,Evil reiji oyama,Basara-kun,61.0,93.0
651,Evil dan,Ilcane87,74.0,98.0
652,E Ken,Reu,106.0,99.0
653,Evil ken,Reu,106.0,99.0
654,Evil ranger,Kokuryu,39.0,67.0
656,E Ryu,null,186.0,226.0
657,More Evil Ryu,Reu and kingtigre,87.0,98.0
658,Lord shaolin lee,null,68.0,103.0
660,Evil zodiac,A-kue,60.0,118.0
661,Ex adamas,,94.0,111.0
662,Exile,Altly,84.0,98.0
663,Exocist(dnf),White hair knight,96.0,142.0
664,Ex snow,Sean johnston,121.0,105.0
666,Fukumen senshi,Kamekaze,105.0,147.0
668,Fakir,The_none,66.0,95.0
669,False valkyrie,Flowrallia,216.0,214.0
670,Family dog,Roysquadrocks,43.0,35.0
671,Fang,Mugenhunter,52.0,78.0
672,Fangore,The_none,135.0,135.0
674,Ms. fanservice,Drkelexo,84.0,109.0
675,Mr buu,Miaoyu,112.0,110.0
676,Faust,Muteki,293.0,232.0
677,Rockman,Ahuron,21.0,24.0
678,Fei-long,N64mario,96.0,92.0
679,Felicia,Jesuszilla,93.0,100.0
680,Fix-it felix,Roysquadrocks,30.0,66.0
681,Felix the cat,Roysquadrocks,24.0,32.0
682,Tin's fernandeath,Tin,175.0,190.0
683,Ferroman,Sic-1,105.0,116.0
684,Kung fu man,Elecbyte,116.0,224.0
685,Fighter,Antagonist,65.0,103.0
686,Final sigma w,Ahuron,56.0,100.0
688,Finn and jake,,139.0,211.0
689,Fio,,,
690,Firebrand,Acey,106.0,117.0
691,Fireman,Eternaga,68.0,99.0
692,Firestar,Jhfer,56.0,117.0
693,Flandre scarlet,Seravy2,143.0,130.0
694,Flash,null,52.0,88.0
695,Flonne,Stupa,63.0,100.0
696,Floren,Elecbyte,330.0,192.0
697,Footee,Nhk,64.0,111.0
698,Fou-lu,Un,43.0,114.0
699,Fox mccloud,Gigan x3,96.0,94.0
700,Foxy,M.m.r.,112.0,127.0
701,Frankenstein,Dxwho,,
702,Fray,Seanaltly,56.0,110.0
703,Freddy krueger,Mix engineer : rominucka,178.0,252.0
704,Fred Krueger,Mr zero,51.0,112.0
705,Freeza 100%,null,67.0,99.0
706,Death freeza,null,70.0,76.0
707,Frieza,Choujin,78.0,109.0
708,Fubuki sakuragasaki,Nyankiryu,111.0,222.0
709,Fugo,Amarimono,59.0,126.0
710,Fullmoon_suika,Suika_no_otto,127.0,102.0
711,Kung fun man,Melvanainchains,49.0,107.0
712,Fuuma Kotaro,Kojirobadness,78.0,105.0
713,Fygar,Roysquadrocks,13.0,13.0
714,Orochi vega,Cannon musume,104.0,136.0
715,Saisyuu_dokusyo_bouei_system,Siocha,146.0,115.0
716,G-akiha,Drowin,234.0,171.0
717,G silver,Ahuron,88.0,110.0
718,God ken,Moldredd,57.0,106.0
719,Golgo13,Nhk,1280.0,960.0
720,Armor jack,Googoo64,240.0,280.0
721,Antman 64,Googoo64,137.0,269.0
722,Arale,Googoo64,80.0,90.0
723,Barom1,Googoo64,195.0,259.0
724,Bekkamu,Googoo64,74.0,73.0
725,Bekkamu2,Googoo64,74.0,73.0
726,C3po & r2d2,Googoo64,179.0,432.0
727,Caramelman no.2,Googoo64,160.0,180.0
728,Devil seaman,Googoo64,200.0,221.0
729,Daimajin,Googoo64,154.0,313.0
730,Devil daimajin,Googoo64,154.0,313.0
731,Darth vader,Googoo64,266.0,320.0
732,Diamondeye,Googoo64,250.0,350.0
734,Ecco,Googoo64,38.0,62.0
735,Exredking,Googoo64,370.0,278.0
736,Gamera,Googoo64,125.0,167.0
737,Giron,Googoo64,221.0,135.0
738,Goa,Googoo64,236.0,328.0
739,Gold lightan,Googoo64,280.0,328.0
740,Gyaban,Googoo64,98.0,206.0
741,Gyaos,Googoo64,194.0,186.0
742,Heart,Googoo64,44.0,47.0
743,Jabba the hut,Googoo64,437.0,270.0
744,Kaonasi,Googoo64,200.0,320.0
745,Kenshiro 64,Googoo64,48.0,44.0
746,Kinyo roadshow,Googoo64,350.0,352.0
747,Kudora,Googoo64,400.0,350.0
748,Kurohige,Googoo64,41.0,150.0
749,Lafiras,Googoo64,450.0,308.0
750,Magma,Googoo64,300.0,487.0
751,Medamaoyaji,Googoo64,100.0,160.0
752,Megaroman,Googoo64,328.0,391.0
753,Michael,Googoo64,140.0,140.0
754,Nabeatu,Googoo64,189.0,410.0
755,Nikumaru,Googoo64,150.0,193.0
756,Gregorius:nmky,Googoo64,120.0,270.0
757,Paul,Googoo64,80.0,110.0
758,Piyokong,Googoo64,400.0,378.0
759,Monster ball,Googoo64,50.0,60.0
760,Polon,Googoo64,118.0,228.0
761,Rocky,Googoo64,200.0,360.0
762,Asamiya saki x,Googoo64,149.0,243.0
763,Skiboots,Googoo64,90.0,57.0
764,Slalingaru,Googoo64,210.0,241.0
765,Sppaman,Googoo64,74.0,119.0
766,Thunder mask,Googoo64,104.0,202.0
767,Tiblekun,Elecbyte,50.0,119.0
768,Tingle,Googoo64,65.0,86.0
769,Totoro,Googoo64,55.0,79.0
770,Ufo,Googoo64,94.0,65.0
771,Uminin,Googoo64,127.0,178.0
772,Wario 64,Googoo64,28.0,40.0
773,Zabi,Googoo64,230.0,250.0
774,Zabogar,Googoo64,150.0,250.0
775,Gaara,,68.0,22.0
776,Gachapin,Watati,151.0,200.0
777,Gadalar,Ì‘Èƒwb|r,272.0,237.0
778,Gagi_ex,Zektard & muu,287.0,124.0
779,Gaibon,Dxwho,,
780,Gajeel,Mikel8888,55.0,79.0
781,Gambit,Koyotae heyska raven_azn skinnyazn,129.0,114.0
782,Remy Etienne LeBeau,Dcl,144.0,155.0
783,Gaogaigar,Nani-,78.0,62.0
784,Garagaranda,Muu,64.0,126.0
785,Garfield,Fer619,39.0,51.0
786,Garlic junior,null,57.0,59.0
787,Gato z2,Balthazar and jango,102.0,145.0
788,G-bit,Mikura,90.0,70.0
789,Geese Howard,Phantom.of.the.server,71.0,117.0
790,Geki de oso,Lordkrauser (mod: pardo),116.0,163.0
792,Genkai,Kamekaze,105.0,154.0
793,Genma saotome,Basara-kun,64.0,87.0
794,Genpaku,Kgenjuro,46.0,61.0
795,Gentarou&foze,Takenowa,73.0,98.0
796,Gertrud,Ninnniku,,
797,Gundam heavy arms,null,114.0,126.0
798,Ghetto warmachine,One winged angel / melvanainchains + the_none,104.0,103.0
799,Ghetto Warmachine 420,One winged angel / melvanainchains + the_none,104.0,103.0
800,Ghiaccio,Amarimono,54.0,124.0
801,Ghost rider,Wucash,86.0,136.0
802,Giano,Aiduzzi,83.0,123.0
803,Giant Ultraman,Kuma,159.0,250.0
804,Gideon,Tenebrous,117.0,101.0
805,Gill,Deus sayajin,35.0,78.0
806,Ginew,null,72.0,96.0
809,Captain ginyu,Stig87,95.0,116.0
810,Genyew,Gohanssm2,89.0,103.0
811,Giorno giovanna,Ü‚,51.0,122.0
812,Giratina,"Cyberlizard, self update by cyberstormfromlu",219.0,165.0
813,Buttercup SS,Ssonic,52.0,53.0
815,Giro,The great matsutzu,103.0,73.0
816,Glacius,The_none,81.0,136.0
817,Glenn,Sonicbrawler77,31.0,29.0
818,Great s. man,null,215.0,136.0
819,Go hibiki,null,66.0,98.0
820,Goat,Nhk,320.0,240.0
821,Gobotenn,Woman,40.0,62.0
822,God yuri,Arukari,67.0,113.0
823,God alosson,God alosson,,
824,Godman,Man,83.0,119.0
825,Godzilla,Sugila,99.0,75.0
826,King godzilla,Sugila,99.0,75.0
827,God gundam,Gen,80.0,96.0
829,God Boss Orochi,Ahuron,67.0,146.0
830,G rugal,@ndroide,108.0,132.0
831,Goenitz,Gonzo-,62.0,118.0
832,Gogeta ssj4,Princevegeta,59.0,88.0
833,Gogeta super saiyan 3,Son gohan ssj4,60.0,88.0
834,Saiyan Jerk SSJ4,Gogeta by sarevok,59.0,88.0
836,Gogeta ssj,null,92.0,120.0
837,Ssj4gohan,Ssjtrunks,37.0,84.0
838,Gohan fight money,Nail,65.0,76.0
839,Gohan school,Yradjobe,75.0,83.0
840,Gohan ssj4,null,54.0,65.0
841,Gohan zeta,{ranma-kun},70.0,108.0
842,Gohan saiya-jin ex,Ocariocanildo,43.0,76.0
843,Mystic gohan,Kamekaze,57.0,64.0
844,Gohan grande normale,Son gohan ssj4,53.0,84.0
845,Gohan ssj2,Sodonhid,75.0,83.0
846,Gohan ssj5,null,62.0,74.0
847,Goku db,Lip ultra ssj & junior ssj4,320.0,240.0
848,Goku sayajin,X z b i t,43.0,76.0
849,Goku gt ssj3,null,62.0,93.0
850,"Salty Goku GT by Wolferbaby
",,50.0,64.0
851,Goku normal hd,Emuboarding-mugenow,320.0,240.0
852,Goku nex,Slayer,332.0,71.0
853,Goku ssj2,Ribeiro,51.0,82.0
854,Goku ssj3,null,53.0,88.0
855,Goku transformer,Nemesis 82,43.0,118.0
856,Goku gt,_vision,138.0,98.0
857,Goku,Xande toskomics & ribeiro (ver.2 by kram3r),163.0,191.0
858,Goku kid,null,50.0,64.0
859,Goku kaiouken x4,Raditz_17,66.0,100.0
860,Goku pce,Ssjtrunks,71.0,97.0
861,Goku sb1,Gohanssm2,71.0,83.0
862,Ssj goku,Roken,52.0,88.0
863,Goku ssj gt,null,62.0,93.0
864,Goku ssj 3,null,53.0,88.0
865,Gokussj4d,Luiz barin,60.0,98.0
867,Ssj5 goku,null,130.0,98.0
868,Goku z2,Balthazar & cybaster,88.0,95.0
869,The gold ranger,Cybersolx,59.0,82.0
870,Gold warmachine,One winged angel,104.0,103.0
871,Warmachine MVC,One winged angel,104.0,103.0
872,Warmachine,One winged angel,104.0,103.0
873,Gonzales,Dkn,36.0,56.0
874,Gorunks ssj4,null,53.0,88.0
875,Goten,null,320.0,240.0
876,Goten gt,Goten88,55.0,77.0
878,Goten gt nex,Goten88,55.0,77.0
879,Gotenks gt,Lip ultra ssj,54.0,93.0
880,Ssj3 gotenks,Kamekaze,130.0,123.0
881,Gotenks ssj,null,88.0,101.0
882,Gou hibiki,N64mario,66.0,98.0
883,Gouken,Alexlexus,82.0,112.0
884,Gray fly,Haruwo,90.0,110.0
885,Great gohan,Lucifer-mugenmania,89.0,113.0
886,Guy gardner,Erradicator and tof,89.0,111.0
887,Green lantern,"Enzo, buyog2099, arque, and mccready",115.0,127.0
888,Green arrow,Zvitor,95.0,126.0
889,Green goblin,Acey,106.0,126.0
890,Green ranger,Kokuryu and dragonranger84,39.0,67.0
891,Grievous,Blank,81.0,92.0
892,Tizoc,Crosscat,120.0,122.0
893,Grover,Grover,90.0,124.0
894,Guido,Mccready / gokussj4 / buyog2099 / dg,123.0,127.0
895,Guile,N64mario,82.0,98.0
896,Guillotine gen,null,75.0,88.0
897,Guldo,Tomo,66.0,70.0
898,Gulool ja ja,Spider,304.0,273.0
899,Gustavo,Andres borghi,56.0,99.0
900,Guts,Oggy,254.0,133.0
901,Armor Guts,Oggy,254.0,133.0
902,Guy,Phantom.of.the.server,74.0,96.0
903,Green lantern gg,"Aa250, warceus, jasontodd,alexziq, and erradictor",115.0,126.0
904,Guy CVS,Splode,74.0,96.0
905,Deathscythe,Kamekaze,101.0,96.0
906,Epyon,Kamekaze,102.0,110.0
907,Heavyarms,Kamekaze,83.0,96.0
908,Mercurius,Kamekaze,79.0,115.0
909,Sandrock,Kamekaze,67.0,96.0
910,Shenlong,Kamekaze,81.0,96.0
911,Tallgeese,Kamekaze,95.0,112.0
912,Vayeate,Kamekaze,73.0,115.0
913,Wing,Kamekaze,93.0,96.0
914,Wing.0,Kamekaze,80.0,103.0
915,Tara-gyouza,Man,32.0,72.0
916,H-duolon,Dls,196.0,227.0
917,Hagen,Tmich & voldiar son: genmaken modif:hades81,50.0,123.0
918,Mike Haggar,Acey,114.0,132.0
919,Haizilyo,Pre-to,76.0,131.0
920,Haku,,79.0,92.0
921,Hal jordan,"Enzo, buyog2099, arque, and mccready",115.0,126.0
922,Hamster,Ahuron,20.0,22.0
923,Hana akuma,null,33.0,32.0
924,Hanny,H,34.0,39.0
925,Hanyuu,Seravy,45.0,80.0
926,Hanzo,Antagonist,96.0,131.0
927,Hanzo Hattori,Kojirobadness,78.0,111.0
928,Haohmaru,Master gouken,104.0,110.0
929,Harley quinn,.batzarro./alexziq,97.0,103.0
930,Harpagos,Man,56.0,114.0
931,Haruhi suzumiya,Choiyer,37.0,100.0
932,Haruno sakura,Kaitsu-gohan,31.0,48.0
933,Hatate_himekaidou,Nenmin,70.0,103.0
934,Hatchetman,Darth vader,265.0,236.0
935,Hauzer,Doggiedoo,,
936,Havok,Z999,101.0,113.0
937,Hawkman,Zvitor,216.0,199.0
938,Ryu hayabusa,Bane84,35.0,51.0
939,Syo hayate,Ahuron,289.0,148.0
940,Hayato,Ryou win,134.0,101.0
941,Hyper buu,Gohanssm2,75.0,102.0
942,He-man,Kain the supreme,79.0,115.0
943,Hebiitigo,Woman,42.0,81.0
944,Heika-ss,Man,51.0,130.0
945,Heita zinnai,Ina,83.0,111.0
946,Hei_f,Lates&flam,50.0,97.0
947,Hellboy,,101.0,127.0
948,Henri,Kayui uma,73.0,118.0
949,H.h. harn,Melvanainchains,105.0,117.0
950,Hideo&kyoko,Shimon,69.0,79.0
951,Hiei,Kamekaze,113.0,173.0
952,Hiel,Nao&m.,42.0,105.0
953,Strider hien,K3nshin,120.0,114.0
954,Highway star,Nhk,70.0,109.0
955,Higyo-pam,Man,113.0,129.0
956,Hikaru,Nyankoro,75.0,86.0
957,Hikaru Shidou,Rikard,83.0,110.0
958,Himan zellode,Gulthor,75.0,125.0
959,Hina,Cafe,80.0,102.0
960,Hinako shijo,Ogko ogwo,53.0,85.0
961,Hinata,,83.0,84.0
962,Strider hiryu,Splode,100.0,90.0
963,Hiryu,Mass,80.0,165.0
964,Hisui,Toma,160.0,224.0
965,Hisui&kohaku,R-r,44.0,103.0
966,Holy ken,Sub-zero,76.0,98.0
967,Hobgoblin,"Darktalbain, alexziq, acey",95.0,135.0
968,Hobgoblin 2009,"Darktalbain, susanmugen, acey,",95.0,135.0
969,Hokage,,114.0,119.0
970,Hol horse,Y.y,69.0,116.0
971,Hol 'butt king' funtimes,Drkelexo,120.0,171.0
972,Holy flandre,Ý‚,119.0,112.0
973,Homer,null,50.0,85.0
974,E. honda,Phantom.of.the.server,108.0,97.0
975,Meirin,Frule,59.0,95.0
976,Hoshi kage,Stupa,52.0,76.0
977,Hotaru futaba,Seravy,95.0,116.0
978,Hugo Simpson,Warner,46.0,94.0
979,Hulk,Mgmurrow,120.0,120.0
980,Hulk 2099,Acey,193.0,168.0
981,Hwa jai,Ahuron,173.0,186.0
982,Hwoarang,Silver,61.0,116.0
983,Hydron,Doggiedoo,,
984,Hyoga de cisne,Tecla2000,100.0,117.0
985,High dio,Shio,67.0,120.0
986,Mokou,Isu,83.0,100.0
987,I-no,Meka,139.0,264.0
988,I-no(ac),Muteki,,
989,Ibuki,Street fighter 4,123.0,139.0
990,Ibuki IV,Jose cuervo,364.0,519.0
991,Vanilla ice,Erika,80.0,133.0
992,Iceman,Zvitor,89.0,108.0
993,Iceman 2,Excursion,80.0,78.0
994,Iceman SP,Splode,111.0,126.0
995,Ichi,Argol & glory & m(pierre-louis raignoux),77.0,116.0
996,Iggy,null,71.0,53.0
997,Insane hiryu,Sinasta 1,108.0,106.0
998,Ikemen,Otto,48.0,90.0
999,Ikisan,Woman,45.0,114.0
1000,Ikkaku,Bwdyeti,465.0,199.0
1001,Ikki,"Tonos / vegeth1985 (drawers), seiyadivin / tux (coders)",92.0,131.0
1002,Ikkyu,Nhk,51.0,105.0
1003,Nagae iku,Nns,67.0,134.0
1004,Ossan,Dadio,74.0,137.0
1005,Kumao,Y,68.0,133.0
1006,Infinity mijinion,Ahuron,43.0,43.0
1007,Ino,,62.0,86.0
1008,Invisible woman,Arkady,75.0,110.0
1009,Iori 71113,Sander71113,74.0,102.0
1010,Iori yagami,Or23,173.0,186.0
1011,Ioro,Error macro (emw),38.0,86.0
1012,Ichijo akari,David demianoff,105.0,93.0
1013,Cc iron clara,David demianoff,66.0,110.0
1014,Iron lantern,Tenchimuyo4ever,86.0,124.0
1015,Ironman,Magus,104.0,103.0
1016,Ironpatriot,Andersontavars & iron-angelus,114.0,118.0
1017,Isabeau,100%ex-inferis,42.0,105.0
1018,Ivy,Green & gillfrog,86.0,128.0
1019,Isaiah bradley,Cormano e zvitor,108.0,124.0
1020,Itachi,Drowin,56.0,117.0
1021,Ichigo Kurosaki,Drowin,110.0,118.0
1022,Balrog IV,null,364.0,497.0
1023,Iwao,Man,41.0,48.0
1024,J'onn j'onnz,Chak'z,89.0,112.0
1025,Gallon,Cray,138.0,87.0
1026,Jabu,M(pierre-louis raignoux),87.0,117.0
1027,Jack turner ex,Andre lopes,123.0,160.0
1028,Jack-hamma,Elecbyte,184.0,273.0
1029,Jackie chan,Seifer firehart,76.0,129.0
1030,Jackie Drunken Fist,Mass,110.0,144.0
1031,Jack frost,T-jiro,121.0,184.0
1032,Jagi,Drowin hokuto,180.0,233.0
1033,Det. garret laurel,Seanaltly,59.0,117.0
1034,Commissioner gordon,Redz and seanaltly,59.0,117.0
1035,Jamian di corvus,"Mey_z , pardo y mikezamjara",53.0,129.0
1036,Jam(ac),Muteki,141.0,252.0
1037,Jason voorhees,Lumppowraca,380.0,286.0
1038,Jason todd,Sei,84.0,114.0
1039,Ju do man,Elecbyte,51.0,106.0
1040,Jean grey,"Joancarlo,femrril",95.0,102.0
1041,Phoenix,Comedy haha,95.0,102.0
1042,Jecht,Dager,202.0,301.0
1043,Jedah,Rei,101.0,137.0
1044,Jeice,null,53.0,82.0
1045,Jenny,Sjj,98.0,110.0
1046,Jet,Cafe,85.0,118.0
1047,Bimmy Lee,Jin kazama,77.0,101.0
1048,Jin,Kamekaze,125.0,201.0
1049,Jin O,Kamekaze,125.0,201.0
1050,Jinbei,Lol-boy,69.0,77.0
1051,Jin saotome,Thomas hsieh,169.0,185.0
1052,Jiroubou,,67.0,72.0
1053,Jissou seki,Woman,62.0,80.0
1054,Nega joe,Kamekaze,60.0,108.0
1055,Joe higashi,Carloskillar3675 & pain228,145.0,248.0
1056,Johnny,Muteki,229.0,280.0
1057,Johnny cage,Diegoni and aa250,102.0,124.0
1058,Green lantern js,Wil.li.an and zvitor,92.0,135.0
1059,Jotaro kujo,Mbs,69.0,117.0
1060,The joker,"Larramones, jeff, magus",69.0,107.0
1061,Jonathan,Elecbyte,96.0,128.0
1062,Jonathon Morris,Shadow099,47.0,108.0
1063,Jones,Conversion wolrd - j.lee,68.0,125.0
1064,Jorei san,Woman,56.0,102.0
1065,Jose,Envymask666,80.0,77.0
1067,Young joseph,Men'sclub,71.0,117.0
1068,Joseph the b.b.,Tamago,96.0,128.0
1070,Jotaro,Warusaki3,69.0,117.0
1071,Jo jo,Anmc,70.0,121.0
1072,Jigglypuff,Willoughby jackson,55.0,59.0
1073,Jay Flash,Mon-el and youngsamurai5,249.0,224.0
1074,Jay garrick,Slotman,89.0,115.0
1075,Juan,Quetzalcoatl_88,192.0,184.0
1076,Juda-(nericya),Nericya,247.0,260.0
1077,Judith,Sepher,179.0,93.0
1078,Juggernaut,Acey,165.0,139.0
1079,Juggy,Splode,164.0,139.0
1080,Julius belmont,Raigugiraru,16.0,35.0
1081,Juri,Nhk,54.0,103.0
1082,Justice,Muteki,229.0,312.0
1083,Nico,Ju,47.0,103.0
1084,Ape man,Ju,48.0,49.0
1086,Jay crush,Crisk,63.0,123.0
1087,Flan,Pre-to,76.0,100.0
1088,Hotaru Futaba J,Juke kisaragi,64.0,105.0
1090,Saber,Juke kisaragi,65.0,117.0
1091,Tensi,Pre-to,56.0,110.0
1092,Yukari,Pre-to,67.0,99.0
1093,True k',Mkj,65.0,111.0
1094,Dudley K,Kamekaze,104.0,113.0
1095,Gully,Kamekaze,137.0,98.0
1096,Mike bison,Kamekaze,76.0,109.0
1098,Sagat,Kamekaze,68.0,122.0
1099,Yang K,Kamekaze,63.0,92.0
1100,Buu Hyper Dimension,Kamekaze,32.0,56.0
1101,K',Kaku and gogo,65.0,111.0
1102,Kabal,Cipher44,73.0,121.0
1103,Kaede_hioh,Zsm,157.0,278.0
1104,Frog,Zenjidoh,167.0,149.0
1105,Kaf ka,The_none,86.0,95.0
1106,Kagome,Vincej,73.0,84.0
1107,Kagura,Wickydoo,47.0,113.0
1108,Kain,Infinite,63.0,107.0
1109,Kaioh-retsu,Tokage,147.0,203.0
1110,Kaio shin,null,320.0,240.0
1111,Kairi,Mr.karate and gustavo c. moraes,66.0,101.0
1112,Kamen rider kaixa,Otz-kai,162.0,224.0
1113,The nightmare,The necromancer,57.0,116.0
1114,Kakashi,Mugenguru,37.0,59.0
1115,Kaku,,45.0,57.0
1118,Kam'lanaut,Okan,210.0,311.0
1119,Mestre kame,null,75.0,84.0
1120,Hyper neo-kamek,Kamek,42.0,58.0
1121,Kamek,Kamek,42.0,58.0
1122,Kamiccolo,Kakaroto,77.0,103.0
1123,Kamineko,Daniel9999999,54.0,40.0
1124,Kanako yasaka,Shiroto,155.0,150.0
1125,Kang,Warner,161.0,150.0
1126,Kanmi chan,Woman,200.0,200.0
1127,Kanna,Kuri,160.0,117.0
1128,Kano,Binho,76.0,108.0
1129,Kanon,Tonyadv,58.0,134.0
1130,Kanorin,Gu,62.0,89.0
1131,Kaori&shiori,Rekku,56.0,106.0
1132,Puppetmaster,Spider,111.0,327.0
1133,Karin kanzuki,Orochi herman,90.0,87.0
1134,Karla,Mass,84.0,133.0
1135,Karnov,Adamskie,78.0,112.0
1136,Kasumi todo,null,75.0,120.0
1137,Kathumi orochi,Tokage,159.0,209.0
1138,Kitty,,197.0,199.0
1140,Kazu,The_none,263.0,263.0
1141,Kazama kazuki,Ckenni and system id,80.0,90.0
1142,K' xiii,Nekohoshi,135.0,245.0
1143,Keel,Skiff,401.0,316.0
1144,Keiji,Ahuron,385.0,290.0
1145,Keine,Minoo,46.0,126.0
1146,Keion chan,Woman,45.0,95.0
1147,Keith wayne,Basara-kun,74.0,108.0
1148,Ken,Kamekaze,84.0,232.0
1149,Ken SF4,M.m.r.,299.0,480.0
1150,Ken & gang,Tenshin,66.0,98.0
1151,Shin scrub ken,Shoshingo,78.0,111.0
1152,Kenshin,Aoshi24 and warner,82.0,98.0
1153,'gou no ken' kenshirou,Jeff jacobson,48.0,98.0
1154,Kenshirou,Jeff jacobson,48.0,98.0
1155,Kenshiro,Drowin hokuto,153.0,267.0
1156,Kensou,K6666orochi,196.0,200.0
1158,Keiji thomas,Basara-kun,32.0,78.0
1159,Yoko yuki,É[,50.0,98.0
1160,Kung fu head,Elecbyte,87.0,100.0
1161,Kung fu man v-ism,Elecbyte,51.0,106.0
1162,KungFu Man,N64mario,51.0,106.0
1163,Kung fu man neo,Elecbyte,63.0,123.0
1164,Kid gohan ssj1,Gohanssm2,59.0,76.0
1165,Khan,Bad darkness,90.0,84.0
1166,Inuzuka kiba,Koshirou,36.0,52.0
1167,Kiba,,241.0,96.0
1168,Kid gohan,Miaoyu,47.0,95.0
1169,Kikuri,Acari,76.0,105.0
1170,Kikyo_ex,Ricepigeon & snowwolf,57.0,89.0
1171,Yoshikage killa,Kemco_spacehuntervigor,67.0,120.0
1172,Kilyousuke,Pre-to,44.0,108.0
1173,Kim,Zzzasd,57.0,109.0
1174,Kimberly,Intensity,54.0,69.0
1175,Kaguya kimimaro,Killua a.k.a koshirou,99.0,60.0
1176,Kim XIII,Carloskillar3675 & pain228,137.0,242.0
1177,Kingbehinnmoth,Ryu-san,972.0,587.0
1179,King lion,Nobun,91.0,146.0
1180,Kingpin,Slotman,127.0,125.0
1181,King,K6666orochi,108.0,226.0
1182,Kino,Minoo,37.0,100.0
1183,Kira,Nhk,260.0,239.0
1184,Kira daidoji,Choiyer,260.0,239.0
1185,Kirby,Doug1105,154.0,151.0
1186,Kiriko,Nhk,83.0,96.0
1187,Kisume,Kita,94.0,102.0
1188,Kitanaininjya,Kjoi,155.0,365.0
1189,Kliff,Muteki,178.0,371.0
1190,Klonoa,Tsunamidusher,93.0,84.0
1191,Knuckles,Cyanide,31.0,35.0
1192,Shin Knuckles,Mugen hunter,61.0,75.0
1193,Kobun 43,Ahuron,173.0,186.0
1194,Sanae,Frule,88.0,96.0
1195,Saiki,Werewood & boyboyz,,
1196,Kogasa,Minoo,96.0,96.0
1197,Kohaku,H,68.0,98.0
1198,Kohaku K,Kohaku,68.0,98.0
1199,Koichi,Amarimono,54.0,92.0
1200,Katakura kojuro,Neat unsou,333.0,231.0
1201,Kokesz,Adamlexus,39.0,91.0
1202,Angel,Koldskool,51.0,112.0
1203,Demitri,Vanity13,77.0,141.0
1204,Spider-man,Koldskool,113.0,98.0
1205,Wolvie,Koldskool,89.0,84.0
1206,Komepo,Woman,42.0,106.0
1207,Kon,Bwdyeti,56.0,40.0
1208,Kon-el,Seth zankuten & titan goku & kal-elvis,87.0,105.0
1209,Superboy,Slotman,80.0,105.0
1210,Konngara,Nagi,101.0,107.0
1211,Kongou,Doggiedoo,,
1212,Koola,Princevegeta,139.0,150.0
1213,Koopa clown car,Fhqwhgads7,64.0,56.0
1214,Koryu,N-mario,66.0,98.0
1215,Kosmos,Drowin,48.0,88.0
1216,Kouryu,Third,201.0,145.0
1217,Kousaku,Ü‚,66.0,121.0
1218,Kou,Ikaruga,64.0,114.0
1219,Kraidgief,Fhqwhgads7,354.0,334.0
1220,Kraken,Phantom.of.the.server,60.0,84.0
1221,Wolfgang Krauser,Infinite,81.0,125.0
1222,Krauser,Kamekaze x jin,75.0,122.0
1223,Krillin,Stig87,50.0,76.0
1224,Krizalid,Ahuron,59.0,117.0
1225,Krizalid N,Nyankoro,73.0,116.0
1226,Krusty,Warner,83.0,109.0
1227,Koopa troopa,Legatob and titiln,37.0,59.0
1228,Knucks,null,42.0,46.0
1229,Kuando,Aiduzzi,113.0,103.0
1230,Kui,null,51.0,51.0
1231,Kunagi_tenrou,H,69.0,89.0
1232,Timmy turner,Sid kane,116.0,132.0
1233,Kung lao,Diegoni,80.0,112.0
1234,Kurama,Pyrovivi,44.0,94.0
1235,Kurihan,null,41.0,71.0
1236,Crilin sposato,Double b,,
1237,Captain kuro,,82.0,70.0
1238,Kurokishi,Ihoo1836,48.0,96.0
1239,Shirai_kuroko,Baggy,128.0,128.0
1240,Kusaregedo,Hh,150.0,167.0
1241,Kuuga,Ruina&azuma,81.0,115.0
1242,Kuwabara,Kamekaze,137.0,206.0
1243,Killer whale,N64mario,159.0,163.0
1244,Ky,Aoao,117.0,110.0
1245,Ky Kiske,Aoao,117.0,110.0
1246,Kyko,Beppu&panda,202.0,305.0
1247,Kyle dunamis,Rainman,,
1248,Kyon,Minoo,65.0,103.0
1249,Kyosuke,Kamekaze,78.0,109.0
1250,Kyouki,Tokage,108.0,232.0
1251,Kyouko,Minoo,96.0,96.0
1252,Kyo kusanagi,Ahuron,173.0,186.0
1253,Ky GG,Meka,244.0,250.0
1254,Ky Slash,Muteki,248.0,251.0
1255,Lady deathstrike,Bigpimp & arkady,113.0,105.0
1256,Laststarman,Nazrin_no_otto,72.0,124.0
1257,Hel'lauren,Jack bandit rt,93.0,94.0
1258,Lavia,Doggiedoo,,
1259,Lavos core,Elecbyte,47.0,65.0
1260,Lavos spawn,Ahuron,184.0,142.0
1261,Layla,Sakuraka,100.0,99.0
1262,Leela,Warner,63.0,108.0
1263,Lee Chaolan,Hanyu-maru,43.0,86.0
1264,Lee Cosplay,,27.0,98.0
1265,Lei-lei,Phantom.of.the.server,119.0,86.0
